query,target,method,time
rtrange,5.1986495,pyteomics,14.488752199999908
rtrange,5.1986495,pyopenms,3.9060381999997844
rtrange,5.1986495,pyopenms_2DPeak,3.8214414999997643
rtrange,5.1986495,pymzml,5.599756899999647
rtrange,5.1986495,mzMLb,12.680648400000337
rtrange,5.1986495,mzDB,3.4809979000001476
rtrange,5.1986495,MZA,0.8210131999999248
rtrange,5.1986495,mz5,2.4401873000001615
rtrange,5.1986495,MZTree,1.1100044999998318
rtrange,5.1986495,mzMD,0.840997199999947
rtrange,5.1986495,SQLite,0.710541099999773
rtrange,5.1986495,DuckDB,0.038059900000007474
rtrange,5.1986495,Parquet,0.07874469999978828
rtrange,6.3637501,pyteomics,14.410758099999839
rtrange,6.3637501,pyopenms,3.8585923999999068
rtrange,6.3637501,pyopenms_2DPeak,3.80639790000032
rtrange,6.3637501,pymzml,5.433127199999944
rtrange,6.3637501,mzMLb,12.644715500000075
rtrange,6.3637501,mzDB,1.995593899999676
rtrange,6.3637501,MZA,0.7094084000000294
rtrange,6.3637501,mz5,2.429430599999705
rtrange,6.3637501,MZTree,0.4619559000002482
rtrange,6.3637501,mzMD,0.7430936999999176
rtrange,6.3637501,SQLite,0.6781744999998409
rtrange,6.3637501,DuckDB,0.03250849999994898
rtrange,6.3637501,Parquet,0.07897430000002714
rtrange,7.405009,pyteomics,14.230093600000146
rtrange,7.405009,pyopenms,3.940986299999622
rtrange,7.405009,pyopenms_2DPeak,3.799005099999704
rtrange,7.405009,pymzml,5.522121599999991
rtrange,7.405009,mzMLb,12.962238200000229
rtrange,7.405009,mzDB,2.871505900000102
rtrange,7.405009,MZA,0.46083249999992404
rtrange,7.405009,mz5,2.4566853999999694
rtrange,7.405009,MZTree,0.12185890000000654
rtrange,7.405009,mzMD,0.5962435999999798
rtrange,7.405009,SQLite,0.5528921999998602
rtrange,7.405009,DuckDB,0.026514700000006997
rtrange,7.405009,Parquet,0.07130599999982223
rtrange,3.5547862,pyteomics,14.276591599999847
rtrange,3.5547862,pyopenms,3.9852193000001535
rtrange,3.5547862,pyopenms_2DPeak,3.8585896999998113
rtrange,3.5547862,pymzml,5.377099199999975
rtrange,3.5547862,mzMLb,12.669397600000138
rtrange,3.5547862,mzDB,2.4014290000000074
rtrange,3.5547862,MZA,0.8720478000000185
rtrange,3.5547862,mz5,2.4468646000000263
