query,target,method,time,filename
ms1_spec,5443,SQLite,0.4075460000894964,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5443,DuckDB,0.020297300070524216,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5443,Parquet,0.08375050011090934,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,pyteomics,7.888439300004393,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,pyopenms,3.7580163000384346,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,pymzml,0.08161019999533892,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,mzMLb,8.719719000044279,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,mzDB,2.7841146999271587,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,MZA,0.0022185000125318766,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,mz5,0.09150589990895241,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,SQLite,0.42553320003207773,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,DuckDB,0.023071000003255904,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,5584,Parquet,0.09189089993014932,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,pyteomics,1.8644237000262365,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,pyopenms,3.802251899964176,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,pymzml,0.0926716000540182,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,mzMLb,1.3847325999522582,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,mzDB,2.6481100999517366,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,MZA,0.0019478000467643142,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,mz5,0.0945407000835985,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,SQLite,0.4252222999930382,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,DuckDB,0.0199496999848634,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,851,Parquet,0.08190880005713552,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,pyteomics,4.226608500001021,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,pyopenms,3.732598299975507,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,pymzml,0.0831115999026224,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,mzMLb,4.213756500044838,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,mzDB,0.05951139994431287,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,MZA,0.001825900049880147,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,mz5,0.08630069997161627,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,SQLite,0.4178049999754876,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,DuckDB,0.021472299937158823,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
ms1_spec,2616,Parquet,0.08265380002558231,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,pyteomics,15.741949200048111,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,pyopenms,5.33133979991544,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,pyopenms_2DPeak,3.853102399967611,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,pymzml,8.709931600023992,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,mzMLb,14.21937120007351,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,mzDB,1.4040998999262229,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,MZA,9.719674299936742,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,mz5,19.989906700095162,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,MZTree,0.06678419990930706,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,mzMD,0.4014113999437541,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,SQLite,0.49871290009468794,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,DuckDB,0.04496570001356304,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,666.617919921875,Parquet,0.13725110003724694,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,pyteomics,15.684342700056732,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,pyopenms,5.22634759999346,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,pyopenms_2DPeak,3.715605100034736,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,pymzml,8.710911700036377,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,mzMLb,14.254098600009456,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,mzDB,0.5782946000108495,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,MZA,9.627943999948911,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,mz5,20.184901400003582,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,MZTree,0.036311700008809566,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,mzMD,0.44770499994046986,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,SQLite,0.5129937999881804,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,DuckDB,0.0521178999915719,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,391.2838439941406,Parquet,0.09251330001279712,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,pyteomics,15.07563609990757,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,pyopenms,4.489646199974231,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,pyopenms_2DPeak,3.739437499898486,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,pymzml,7.749462199979462,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,mzMLb,13.621258199913427,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,mzDB,1.2304405000759289,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,MZA,8.904201799887232,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,mz5,20.090484600048512,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,MZTree,0.057069500093348324,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,mzMD,0.3630032999208197,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
