"SQLite
(RT indexed)",MZA (package),"pymzml
(idx mzML)",MZA,"DuckDB
(unsorted)","pyteomics
(idx mzML)","SQLite
(unindexed)","DuckDB
(m/z sorted)","SQLite
(m/z indexed)",pyteomics,mz5 (*),"DuckDB
(RT sorted)",pymzml,mzMLb,mzDB,pyopenms,"pyopenms
(idx mzML)"
0.07918780099862488,0.023748300998704508,0.010525300000153948,0.0013140000010025688,0.03024150100100087,0.09026960200208123,0.0700433010024426,0.02607540100143524,0.08160890200088033,0.07434070200179121,0.003127100000710925,0.01830790000167326,0.14792260200192686,0.037128900999960024,0.5184631080010149,0.6258152080008585,0.3633000469999388
0.06764770199879422,0.025567100001353538,0.007765099999232916,0.0009059000003617257,0.015071499998157378,0.09088360100213322,0.06924810200143838,0.02309600000080536,0.07235250099984114,0.07063100099912845,0.0016811999994388316,0.014430601000640308,0.12468050199822756,0.028388700000505196,0.4843609090021346,0.3779207449988462,0.37078384599954006
0.07543030099986936,0.026471301000128733,0.007801099996868288,0.0008627999995951541,0.014685599999211263,0.0909217019980133,0.08366200100135757,0.023177699997177115,0.07359890099905897,0.0722336010003346,0.0017627999986871146,0.014101200002187397,0.14192070300123305,0.03148280100140255,0.5107242079975549,0.3660270469990792,0.3991002420007135
0.0661233020000509,0.024781500000244705,0.0074487999991106335,0.0008971999995992519,0.014889701000356581,0.07887520100121037,0.09146190200044657,0.024663901000167243,0.07296260099974461,0.08229870100331027,0.0016475000011269003,0.014620500001910841,0.13073440200241748,0.028127300000051036,0.48589300900130183,0.3492341489982209,0.36911664600120275
0.06436630099778995,0.02487480100171524,0.006775699999707285,0.0008600000001024455,0.01424580000093556,0.08239220199902775,0.08160560099713621,0.0249325000004319,0.07195050199879915,0.0717916020003031,0.0017232999998668674,0.014146199999231612,0.12892000200008624,0.026273300998582272,0.4742676720015879,0.3519479480019072,0.4722886819981795
0.06624070099860546,0.025710000001708977,0.00657170100021176,0.0008610999975644518,0.015527899999142392,0.09241210099935415,0.07498550099990098,0.021909400998993078,0.08031330100129708,0.07072250099736266,0.0018243000013171695,0.015177600998868002,0.14061970300099347,0.0274515999990399,0.5246467239994672,0.35815654800171615,0.35801749100210145
0.06145370099693537,0.024155101000360446,0.006509700000606244,0.0008637999999336898,0.01697450000210665,0.08687320199896931,0.06785300100091263,0.022200299998075934,0.08252720100063016,0.07175280099909287,0.0017463999975007027,0.014548999999533407,0.15782760200090706,0.026008201002696296,0.5276455229977728,0.3503054489992792,0.36321469099857495
0.05927740200058906,0.0220539000001736,0.00637520000236691,0.0008570999998482876,0.01584800100317807,0.09807930100214435,0.06792670199865825,0.023444099999323953,0.08195650199922966,0.07078770099906251,0.001760799998010043,0.016872600001079263,0.17096980300266296,0.03419629999916651,0.47196173100019223,0.35331004800173105,0.37244258999999147
0.06378270099958172,0.02400850000049104,0.006549999998242129,0.0008957999998528976,0.016756699998950353,0.08261980200040853,0.06695530100114411,0.0237985009989643,0.07942550099687651,0.06987850199948298,0.0017910000024130568,0.01624240100136376,0.14553750299819512,0.031104400997719495,0.43590123600006336,0.3508570489975682,0.3517859909989056
0.08228980099738692,0.025154800998279825,0.006530799997563008,0.0008566000033169985,0.01584300000104122,0.07950230099959299,0.07509690100050648,0.026801500000146916,0.0712662010009808,0.06917120100115426,0.001894100001663901,0.015166999997745734,0.13515380199896754,0.030435800999839557,0.4511783349989855,0.3498980490003305,0.3670108900005289
